condition,level,n_units,accuracy,macro_f1,macro_auc,f1_Normal,f1_Cyst,f1_Tumor,f1_Stone,fold
cbam_full_run1,fold_0,115,0.8173913043478261,0.7549016046795021,0.924080703323522,0.7368421052631579,0.5925925925925926,0.907563025210084,0.782608695652174,0
cbam_full_run1,fold_1,108,0.8148148148148148,0.7455096073517127,0.9334799813111145,0.7777777777777778,0.5,0.8947368421052632,0.8095238095238095,1
cbam_full_run1,fold_2,113,0.7522123893805309,0.6244795783926218,0.8867710289684141,0.6060606060606061,0.2727272727272727,0.88,0.7391304347826086,2
cbam_full_run1,fold_3,113,0.8584070796460177,0.7952235078058156,0.9454846242268775,0.8648648648648649,0.5217391304347826,0.9105691056910569,0.8837209302325582,3
cbam_full_run1,fold_4,112,0.7946428571428571,0.7063713385650321,0.918471379324236,0.7555555555555555,0.43478260869565216,0.8983050847457628,0.7368421052631579,4
