condition,level,n_units,accuracy,macro_f1,macro_auc,f1_Normal,f1_Cyst,f1_Tumor,f1_Stone,fold
v3c_mh_both_seed42,fold_0,113,0.8584070796460177,0.8241872889387205,0.8982761060047226,0.85,0.7058823529411765,0.9203539823008849,0.8205128205128205,0
v3c_mh_both_seed42,fold_1,112,0.7857142857142857,0.7309094267279707,0.9231323743335877,0.8181818181818182,0.41379310344827586,0.8495575221238938,0.8421052631578947,1
v3c_mh_both_seed42,fold_2,113,0.8230088495575221,0.7860118393654979,0.9082094555976472,0.8108108108108109,0.6111111111111112,0.8928571428571429,0.8292682926829268,2
v3c_mh_both_seed42,fold_3,111,0.8108108108108109,0.7525863784248878,0.9188903305787011,0.7755102040816326,0.56,0.8869565217391304,0.7878787878787878,3
v3c_mh_both_seed42,fold_4,112,0.8035714285714286,0.7931412060006995,0.9487360539468942,0.8717948717948718,0.5853658536585366,0.8316831683168316,0.8837209302325582,4
